Time slot,Consumption (kWh),Wind Generation (kWh per MW),Solar Generation (kWh per MWp),,Grid Tariff: $0.30 per kWh from 7am to 10 am and 5pm to 10pm and $0.20 per kWh for 10 am to 5pm and $0.00 per kWh for the remainder of the day.  ,,,,,
5/30/2025 7:45,10,124,52,,,,,,,
5/30/2025 8:00,10,124,82,,,,,,,
5/30/2025 8:15,10,119,82,,,,,,,
5/30/2025 8:30,10,119,82,,,,,,,
5/30/2025 8:45,10,124,82,,,,,,,
5/30/2025 9:00,10,124,117,,,,,,,
5/30/2025 9:15,10,140,117,,,,,,,
5/30/2025 9:30,10,140,117,,,,,,,
5/30/2025 9:45,10,129,117,,,,,,,
5/30/2025 10:00,10,140,150,,,,,,,
5/30/2025 10:15,10,140,150,,,,,,,
5/30/2025 10:30,10,140,150,,,,,,,
5/30/2025 10:45,10,129,150,,,,,,,
5/30/2025 11:00,10,140,163,,,,,,,
5/30/2025 11:15,10,140,163,,,,,,,
5/30/2025 11:30,10,140,163,,,,,,,
5/30/2025 11:45,10,140,163,,,,,,,
5/30/2025 12:00,10,140,166,,,,,,,
5/30/2025 12:15,10,135,166,,,,,,,
5/30/2025 12:30,10,124,166,,,,,,,
5/30/2025 12:45,10,124,166,,,,,,,
5/30/2025 13:00,10,124,149,,,,,,,
5/30/2025 13:15,10,124,149,,,,,,,
5/30/2025 13:30,10,124,149,,,,,,,
5/30/2025 13:45,10,113,149,,,,,,,
5/30/2025 14:00,10,113,121,,,,,,,
5/30/2025 14:15,10,124,121,,,,,,,
5/30/2025 14:30,10,124,121,,,,,,,
5/30/2025 14:45,10,124,121,,,,,,,
5/30/2025 15:00,10,124,94,,,,,,,
5/30/2025 15:15,10,144,94,,,,,,,
5/30/2025 15:30,10,153,94,,,,,,,
5/30/2025 15:45,10,153,94,,,,,,,
5/30/2025 16:00,10,153,54,,,,,,,
5/30/2025 16:15,10,156,54,,,,,,,
5/30/2025 16:30,10,163,54,,,,,,,
5/30/2025 16:45,10,163,54,,,,,,,
5/30/2025 17:00,10,163,27,,,,,,,
5/30/2025 17:15,10,163,27,,,,,,,
5/30/2025 17:30,10,170,27,,,,,,,
5/30/2025 17:45,10,172,27,,,,,,,
5/30/2025 18:00,10,172,0,,,,,,,
5/30/2025 18:15,10,174,0,,,,,,,
5/30/2025 18:30,10,174,0,,,,,,,
5/30/2025 18:45,10,172,0,,,,,,,
5/30/2025 19:00,10,172,0,,,,,,,
5/30/2025 19:15,10,174,0,,,,,,,
5/30/2025 19:30,10,171,0,,,,,,,
5/30/2025 19:45,10,169,0,,,,,,,
5/30/2025 20:00,10,169,0,,,,,,,
5/30/2025 20:15,10,169,0,,,,,,,
5/30/2025 20:30,10,169,0,,,,,,,
5/30/2025 20:45,10,171,0,,,,,,,
5/30/2025 21:00,10,171,0,,,,,,,
5/30/2025 21:15,10,169,0,,,,,,,
5/30/2025 21:30,10,169,0,,,,,,,
5/30/2025 21:45,10,169,0,,,,,,,
5/30/2025 22:00,10,172,0,,,,,,,
5/30/2025 22:15,10,174,0,,,,,,,
5/30/2025 22:30,10,174,0,,,,,,,
5/30/2025 22:45,10,174,0,,,,,,,
5/30/2025 23:00,10,174,0,,,,,,,
5/30/2025 23:15,10,174,0,,,,,,,
5/30/2025 23:30,10,174,0,,,,,,,
5/30/2025 23:45,10,174,0,,,,,,,
5/31/2025 0:00,10,163,0,,,,,,,
5/31/2025 0:15,10,174,0,,,,,,,
5/31/2025 0:30,10,174,0,,,,,,,
5/31/2025 0:45,10,174,0,,,,,,,
5/31/2025 1:00,10,174,0,,,,,,,
5/31/2025 1:15,10,174,0,,,,,,,
5/31/2025 1:30,10,174,0,,,,,,,
5/31/2025 1:45,10,174,0,,,,,,,
5/31/2025 2:00,10,174,0,,,,,,,
5/31/2025 2:15,10,171,0,,,,,,,
5/31/2025 2:30,10,174,0,,,,,,,
5/31/2025 2:45,10,171,0,,,,,,,
5/31/2025 3:00,10,174,0,,,,,,,
5/31/2025 3:15,10,174,0,,,,,,,
5/31/2025 3:30,10,174,0,,,,,,,
5/31/2025 3:45,10,174,0,,,,,,,
5/31/2025 4:00,10,174,0,,,,,,,
5/31/2025 4:15,10,171,0,,,,,,,
5/31/2025 4:30,10,174,0,,,,,,,
5/31/2025 4:45,10,172,0,,,,,,,
5/31/2025 5:00,10,169,0,,,,,,,
5/31/2025 5:15,10,169,0,,,,,,,
5/31/2025 5:30,10,169,0,,,,,,,
5/31/2025 5:45,10,169,0,,,,,,,
5/31/2025 6:00,10,169,15,,,,,,,
5/31/2025 6:15,10,159,15,,,,,,,
5/31/2025 6:30,10,159,15,,,,,,,
5/31/2025 6:45,10,165,15,,,,,,,
5/31/2025 7:00,10,169,49,,,,,,,
5/31/2025 7:15,10,169,49,,,,,,,
5/31/2025 7:30,10,169,49,,,,,,,
5/31/2025 7:45,10,153,49,,,,,,,
5/31/2025 8:00,10,144,91,,,,,,,
5/31/2025 8:15,10,124,91,,,,,,,
5/31/2025 8:30,10,113,91,,,,,,,
5/31/2025 8:45,10,102,91,,,,,,,
5/31/2025 9:00,10,80,129,,,,,,,
5/31/2025 9:15,10,90,129,,,,,,,
5/31/2025 9:30,10,80,129,,,,,,,
5/31/2025 9:45,10,74,129,,,,,,,
5/31/2025 10:00,10,74,165,,,,,,,
5/31/2025 10:15,10,74,165,,,,,,,
5/31/2025 10:30,10,85,165,,,,,,,
5/31/2025 10:45,10,96,165,,,,,,,
5/31/2025 11:00,10,107,129,,,,,,,
5/31/2025 11:15,10,113,129,,,,,,,
5/31/2025 11:30,10,113,129,,,,,,,
5/31/2025 11:45,10,107,129,,,,,,,
5/31/2025 12:00,10,119,135,,,,,,,
5/31/2025 12:15,10,124,135,,,,,,,
5/31/2025 12:30,10,124,135,,,,,,,
5/31/2025 12:45,10,124,135,,,,,,,
5/31/2025 13:00,10,135,149,,,,,,,
5/31/2025 13:15,10,124,149,,,,,,,
5/31/2025 13:30,10,124,149,,,,,,,
5/31/2025 13:45,10,113,149,,,,,,,
5/31/2025 14:00,10,124,124,,,,,,,
5/31/2025 14:15,10,129,124,,,,,,,
5/31/2025 14:30,10,140,124,,,,,,,
5/31/2025 14:45,10,144,124,,,,,,,
5/31/2025 15:00,10,144,83,,,,,,,
5/31/2025 15:15,10,144,83,,,,,,,
5/31/2025 15:30,10,144,83,,,,,,,
5/31/2025 15:45,10,153,83,,,,,,,
5/31/2025 16:00,10,159,64,,,,,,,
5/31/2025 16:15,10,153,64,,,,,,,
5/31/2025 16:30,10,153,64,,,,,,,
5/31/2025 16:45,10,165,64,,,,,,,
5/31/2025 17:00,10,165,28,,,,,,,
5/31/2025 17:15,10,163,28,,,,,,,
5/31/2025 17:30,10,167,28,,,,,,,
5/31/2025 17:45,10,167,28,,,,,,,
5/31/2025 18:00,10,167,2,,,,,,,
5/31/2025 18:15,10,172,2,,,,,,,
5/31/2025 18:30,10,172,2,,,,,,,
5/31/2025 18:45,10,172,2,,,,,,,
5/31/2025 19:00,10,169,0,,,,,,,
5/31/2025 19:15,10,169,0,,,,,,,
5/31/2025 19:30,10,165,0,,,,,,,
5/31/2025 19:45,10,163,0,,,,,,,
5/31/2025 20:00,10,163,0,,,,,,,
5/31/2025 20:15,10,153,0,,,,,,,
5/31/2025 20:30,10,153,0,,,,,,,
5/31/2025 20:45,10,159,0,,,,,,,
5/31/2025 21:00,10,159,0,,,,,,,
5/31/2025 21:15,10,167,0,,,,,,,
5/31/2025 21:30,10,163,0,,,,,,,
5/31/2025 21:45,10,153,0,,,,,,,
5/31/2025 22:00,10,153,0,,,,,,,
5/31/2025 22:15,10,153,0,,,,,,,
5/31/2025 22:30,10,153,0,,,,,,,
5/31/2025 22:45,10,156,0,,,,,,,
5/31/2025 23:00,10,163,0,,,,,,,
5/31/2025 23:15,10,149,0,,,,,,,
5/31/2025 23:30,10,140,0,,,,,,,
5/31/2025 23:45,10,149,0,,,,,,,
6/1/2025 0:00,10,135,0,,,,,,,
6/1/2025 0:15,10,144,0,,,,,,,
6/1/2025 0:30,10,153,0,,,,,,,
6/1/2025 0:45,10,140,0,,,,,,,
6/1/2025 1:00,10,149,0,,,,,,,
6/1/2025 1:15,10,153,0,,,,,,,
6/1/2025 1:30,10,153,0,,,,,,,
6/1/2025 1:45,10,153,0,,,,,,,
6/1/2025 2:00,10,134,0,,,,,,,
6/1/2025 2:15,10,124,0,,,,,,,
6/1/2025 2:30,10,135,0,,,,,,,
6/1/2025 2:45,10,140,0,,,,,,,
6/1/2025 3:00,10,140,0,,,,,,,
6/1/2025 3:15,10,144,0,,,,,,,
6/1/2025 3:30,10,153,0,,,,,,,
6/1/2025 3:45,10,140,0,,,,,,,
6/1/2025 4:00,10,149,0,,,,,,,
6/1/2025 4:15,10,149,0,,,,,,,
6/1/2025 4:30,10,140,0,,,,,,,
6/1/2025 4:45,10,149,0,,,,,,,
6/1/2025 5:00,10,140,0,,,,,,,
6/1/2025 5:15,10,149,0,,,,,,,
6/1/2025 5:30,10,140,0,,,,,,,
6/1/2025 5:45,10,124,0,,,,,,,
6/1/2025 6:00,10,124,6,,,,,,,
6/1/2025 6:15,10,124,6,,,,,,,
6/1/2025 6:30,10,113,6,,,,,,,
6/1/2025 6:45,10,107,6,,,,,,,
6/1/2025 7:00,10,96,14,,,,,,,
6/1/2025 7:15,10,85,14,,,,,,,
6/1/2025 7:30,10,74,14,,,,,,,
6/1/2025 7:45,10,74,14,,,,,,,
6/1/2025 8:00,10,74,34,,,,,,,
6/1/2025 8:15,10,74,34,,,,,,,
6/1/2025 8:30,10,74,34,,,,,,,
6/1/2025 8:45,10,80,34,,,,,,,
6/1/2025 9:00,10,90,48,,,,,,,
6/1/2025 9:15,10,90,48,,,,,,,
6/1/2025 9:30,10,90,48,,,,,,,
6/1/2025 9:45,10,80,48,,,,,,,
6/1/2025 10:00,10,90,83,,,,,,,
6/1/2025 10:15,10,96,83,,,,,,,
6/1/2025 10:30,10,96,83,,,,,,,
6/1/2025 10:45,10,90,83,,,,,,,
6/1/2025 11:00,10,90,106,,,,,,,
6/1/2025 11:15,10,90,106,,,,,,,
6/1/2025 11:30,10,90,106,,,,,,,
6/1/2025 11:45,10,90,106,,,,,,,
6/1/2025 12:00,10,90,96,,,,,,,
6/1/2025 12:15,10,102,96,,,,,,,
6/1/2025 12:30,10,90,96,,,,,,,
6/1/2025 12:45,10,90,96,,,,,,,
6/1/2025 13:00,10,90,80,,,,,,,
6/1/2025 13:15,10,107,80,,,,,,,
6/1/2025 13:30,10,107,80,,,,,,,
6/1/2025 13:45,10,107,80,,,,,,,
6/1/2025 14:00,10,107,99,,,,,,,
6/1/2025 14:15,10,129,99,,,,,,,
6/1/2025 14:30,10,140,99,,,,,,,
6/1/2025 14:45,10,144,99,,,,,,,
6/1/2025 15:00,10,153,59,,,,,,,
6/1/2025 15:15,10,153,59,,,,,,,
6/1/2025 15:30,10,159,59,,,,,,,
6/1/2025 15:45,10,169,59,,,,,,,
6/1/2025 16:00,10,169,19,,,,,,,
6/1/2025 16:15,10,169,19,,,,,,,
6/1/2025 16:30,10,169,19,,,,,,,
6/1/2025 16:45,10,169,19,,,,,,,
6/1/2025 17:00,10,165,2,,,,,,,
6/1/2025 17:15,10,159,2,,,,,,,
6/1/2025 17:30,10,153,2,,,,,,,
6/1/2025 17:45,10,144,2,,,,,,,
6/1/2025 18:00,10,164,1,,,,,,,
6/1/2025 18:15,10,167,1,,,,,,,
6/1/2025 18:30,10,163,1,,,,,,,
6/1/2025 18:45,10,156,1,,,,,,,
6/1/2025 19:00,10,167,0,,,,,,,
6/1/2025 19:15,10,165,0,,,,,,,
6/1/2025 19:30,10,169,0,,,,,,,
6/1/2025 19:45,10,159,0,,,,,,,
6/1/2025 20:00,10,153,0,,,,,,,
6/1/2025 20:15,10,149,0,,,,,,,
6/1/2025 20:30,10,140,0,,,,,,,
6/1/2025 20:45,10,107,0,,,,,,,
6/1/2025 21:00,10,107,0,,,,,,,
6/1/2025 21:15,10,96,0,,,,,,,
6/1/2025 21:30,10,107,0,,,,,,,
6/1/2025 21:45,10,124,0,,,,,,,
6/1/2025 22:00,10,124,0,,,,,,,
6/1/2025 22:15,10,140,0,,,,,,,
6/1/2025 22:30,10,140,0,,,,,,,
6/1/2025 22:45,10,124,0,,,,,,,
6/1/2025 23:00,10,124,0,,,,,,,
6/1/2025 23:15,10,135,0,,,,,,,
6/1/2025 23:30,10,113,0,,,,,,,
6/1/2025 23:45,10,124,0,,,,,,,
6/2/2025 0:00,10,113,0,,,,,,,
6/2/2025 0:15,10,144,0,,,,,,,
6/2/2025 0:30,10,153,0,,,,,,,
6/2/2025 0:45,10,144,0,,,,,,,
6/2/2025 1:00,10,144,0,,,,,,,
6/2/2025 1:15,10,129,0,,,,,,,
6/2/2025 1:30,10,140,0,,,,,,,
6/2/2025 1:45,10,144,0,,,,,,,
6/2/2025 2:00,10,153,0,,,,,,,
6/2/2025 2:15,10,140,0,,,,,,,
6/2/2025 2:30,10,118,0,,,,,,,
6/2/2025 2:45,10,107,0,,,,,,,
6/2/2025 3:00,10,107,0,,,,,,,
6/2/2025 3:15,10,107,0,,,,,,,
6/2/2025 3:30,10,107,0,,,,,,,
6/2/2025 3:45,10,107,0,,,,,,,
6/2/2025 4:00,10,107,0,,,,,,,
6/2/2025 4:15,10,107,0,,,,,,,
6/2/2025 4:30,10,96,0,,,,,,,
6/2/2025 4:45,10,135,0,,,,,,,
6/2/2025 5:00,10,124,0,,,,,,,
6/2/2025 5:15,10,124,0,,,,,,,
6/2/2025 5:30,10,113,0,,,,,,,
6/2/2025 5:45,10,102,0,,,,,,,
6/2/2025 6:00,10,102,2,,,,,,,
6/2/2025 6:15,10,43,2,,,,,,,
6/2/2025 6:30,10,36,2,,,,,,,
6/2/2025 6:45,10,27,2,,,,,,,
6/2/2025 7:00,10,22,6,,,,,,,
6/2/2025 7:15,10,22,6,,,,,,,
6/2/2025 7:30,10,27,6,,,,,,,
6/2/2025 7:45,10,36,6,,,,,,,
6/2/2025 8:00,10,36,17,,,,,,,
6/2/2025 8:15,10,33,17,,,,,,,
6/2/2025 8:30,10,33,17,,,,,,,
6/2/2025 8:45,10,64,17,,,,,,,
6/2/2025 9:00,10,74,11,,,,,,,
6/2/2025 9:15,10,96,11,,,,,,,
6/2/2025 9:30,10,96,11,,,,,,,
6/2/2025 9:45,10,65,11,,,,,,,
6/2/2025 10:00,10,47,36,,,,,,,
6/2/2025 10:15,10,47,36,,,,,,,
6/2/2025 10:30,10,47,36,,,,,,,
6/2/2025 10:45,10,51,36,,,,,,,
6/2/2025 11:00,10,59,52,,,,,,,
6/2/2025 11:15,10,47,52,,,,,,,
6/2/2025 11:30,10,47,52,,,,,,,
6/2/2025 11:45,10,47,52,,,,,,,
6/2/2025 12:00,10,47,155,,,,,,,
6/2/2025 12:15,10,43,155,,,,,,,
6/2/2025 12:30,10,43,155,,,,,,,
6/2/2025 12:45,10,47,155,,,,,,,
6/2/2025 13:00,10,47,167,,,,,,,
6/2/2025 13:15,10,47,167,,,,,,,
6/2/2025 13:30,10,47,167,,,,,,,
6/2/2025 13:45,10,51,167,,,,,,,
6/2/2025 14:00,10,59,114,,,,,,,
6/2/2025 14:15,10,80,114,,,,,,,
6/2/2025 14:30,10,80,114,,,,,,,
6/2/2025 14:45,10,90,114,,,,,,,
6/2/2025 15:00,10,90,72,,,,,,,
6/2/2025 15:15,10,107,72,,,,,,,
6/2/2025 15:30,10,119,72,,,,,,,
6/2/2025 15:45,10,124,72,,,,,,,
6/2/2025 16:00,10,135,68,,,,,,,
6/2/2025 16:15,10,129,68,,,,,,,
6/2/2025 16:30,10,140,68,,,,,,,
6/2/2025 16:45,10,144,68,,,,,,,
6/2/2025 17:00,10,153,32,,,,,,,
6/2/2025 17:15,10,159,32,,,,,,,
6/2/2025 17:30,10,153,32,,,,,,,
6/2/2025 17:45,10,159,32,,,,,,,
6/2/2025 18:00,10,159,4,,,,,,,
6/2/2025 18:15,10,167,4,,,,,,,
6/2/2025 18:30,10,167,4,,,,,,,
6/2/2025 18:45,10,169,4,,,,,,,
6/2/2025 19:00,10,169,0,,,,,,,
6/2/2025 19:15,10,169,0,,,,,,,
6/2/2025 19:30,10,169,0,,,,,,,
6/2/2025 19:45,10,163,0,,,,,,,
6/2/2025 20:00,10,167,0,,,,,,,
6/2/2025 20:15,10,163,0,,,,,,,
6/2/2025 20:30,10,147,0,,,,,,,
6/2/2025 20:45,10,113,0,,,,,,,
6/2/2025 21:00,10,124,0,,,,,,,
6/2/2025 21:15,10,107,0,,,,,,,
6/2/2025 21:30,10,107,0,,,,,,,
6/2/2025 21:45,10,90,0,,,,,,,
6/2/2025 22:00,10,102,0,,,,,,,
6/2/2025 22:15,10,96,0,,,,,,,
6/2/2025 22:30,10,107,0,,,,,,,
6/2/2025 22:45,10,107,0,,,,,,,
6/2/2025 23:00,10,107,0,,,,,,,
6/2/2025 23:15,10,107,0,,,,,,,
6/2/2025 23:30,10,107,0,,,,,,,
6/2/2025 23:45,10,102,0,,,,,,,
6/3/2025 0:00,10,102,0,,,,,,,
6/3/2025 0:15,10,107,0,,,,,,,
6/3/2025 0:30,10,96,0,,,,,,,
6/3/2025 0:45,10,85,0,,,,,,,
6/3/2025 1:00,10,85,0,,,,,,,
6/3/2025 1:15,10,80,0,,,,,,,
6/3/2025 1:30,10,80,0,,,,,,,
6/3/2025 1:45,10,90,0,,,,,,,
6/3/2025 2:00,10,90,0,,,,,,,
6/3/2025 2:15,10,74,0,,,,,,,
6/3/2025 2:30,10,74,0,,,,,,,
6/3/2025 2:45,10,74,0,,,,,,,
6/3/2025 3:00,10,74,0,,,,,,,
6/3/2025 3:15,10,64,0,,,,,,,
6/3/2025 3:30,10,74,0,,,,,,,
6/3/2025 3:45,10,74,0,,,,,,,
6/3/2025 4:00,10,74,0,,,,,,,
6/3/2025 4:15,10,74,0,,,,,,,
6/3/2025 4:30,10,74,0,,,,,,,
6/3/2025 4:45,10,74,0,,,,,,,
6/3/2025 5:00,10,64,0,,,,,,,
6/3/2025 5:15,10,59,0,,,,,,,
6/3/2025 5:30,10,69,0,,,,,,,
6/3/2025 5:45,10,74,0,,,,,,,
6/3/2025 6:00,10,74,10,,,,,,,
6/3/2025 6:15,10,80,10,,,,,,,
6/3/2025 6:30,10,90,10,,,,,,,
6/3/2025 6:45,10,85,10,,,,,,,
6/3/2025 7:00,10,74,13,,,,,,,
6/3/2025 7:15,10,74,13,,,,,,,
6/3/2025 7:30,10,74,13,,,,,,,
6/3/2025 7:45,10,69,13,,,,,,,
6/3/2025 8:00,10,59,33,,,,,,,
6/3/2025 8:15,10,64,33,,,,,,,
6/3/2025 8:30,10,74,33,,,,,,,
6/3/2025 8:45,10,74,33,,,,,,,
6/3/2025 9:00,10,74,47,,,,,,,
6/3/2025 9:15,10,74,47,,,,,,,
6/3/2025 9:30,10,74,47,,,,,,,
6/3/2025 9:45,10,69,47,,,,,,,
6/3/2025 10:00,10,59,43,,,,,,,
6/3/2025 10:15,10,64,43,,,,,,,
6/3/2025 10:30,10,74,43,,,,,,,
6/3/2025 10:45,10,69,43,,,,,,,
6/3/2025 11:00,10,51,89,,,,,,,
6/3/2025 11:15,10,51,89,,,,,,,
6/3/2025 11:30,10,59,89,,,,,,,
6/3/2025 11:45,10,47,89,,,,,,,
6/3/2025 12:00,10,55,99,,,,,,,
6/3/2025 12:15,10,47,99,,,,,,,
6/3/2025 12:30,10,47,99,,,,,,,
6/3/2025 12:45,10,43,99,,,,,,,
6/3/2025 13:00,10,43,63,,,,,,,
6/3/2025 13:15,10,51,63,,,,,,,
6/3/2025 13:30,10,51,63,,,,,,,
6/3/2025 13:45,10,59,63,,,,,,,
6/3/2025 14:00,10,59,41,,,,,,,
6/3/2025 14:15,10,64,41,,,,,,,
6/3/2025 14:30,10,74,41,,,,,,,
6/3/2025 14:45,10,80,41,,,,,,,
6/3/2025 15:00,10,90,53,,,,,,,
6/3/2025 15:15,10,96,53,,,,,,,
6/3/2025 15:30,10,107,53,,,,,,,
6/3/2025 15:45,10,107,53,,,,,,,
6/3/2025 16:00,10,107,30,,,,,,,
6/3/2025 16:15,10,119,30,,,,,,,
6/3/2025 16:30,10,107,30,,,,,,,
6/3/2025 16:45,10,124,30,,,,,,,
6/3/2025 17:00,10,124,22,,,,,,,
6/3/2025 17:15,10,134,22,,,,,,,
6/3/2025 17:30,10,153,22,,,,,,,
6/3/2025 17:45,10,149,22,,,,,,,
6/3/2025 18:00,10,149,2,,,,,,,
6/3/2025 18:15,10,153,2,,,,,,,
6/3/2025 18:30,10,153,2,,,,,,,
6/3/2025 18:45,10,124,2,,,,,,,
6/3/2025 19:00,10,124,0,,,,,,,
6/3/2025 19:15,10,124,0,,,,,,,
6/3/2025 19:30,10,135,0,,,,,,,
6/3/2025 19:45,10,124,0,,,,,,,
6/3/2025 20:00,10,124,0,,,,,,,
6/3/2025 20:15,10,124,0,,,,,,,
6/3/2025 20:30,10,124,0,,,,,,,
6/3/2025 20:45,10,107,0,,,,,,,
6/3/2025 21:00,10,107,0,,,,,,,
6/3/2025 21:15,10,107,0,,,,,,,
6/3/2025 21:30,10,107,0,,,,,,,
6/3/2025 21:45,10,119,0,,,,,,,
6/3/2025 22:00,10,119,0,,,,,,,
6/3/2025 22:15,10,129,0,,,,,,,
6/3/2025 22:30,10,129,0,,,,,,,
6/3/2025 22:45,10,124,0,,,,,,,
6/3/2025 23:00,10,113,0,,,,,,,
6/3/2025 23:15,10,107,0,,,,,,,
6/3/2025 23:30,10,107,0,,,,,,,
6/3/2025 23:45,10,102,0,,,,,,,
6/4/2025 0:00,10,117,0,,,,,,,
6/4/2025 0:15,10,96,0,,,,,,,
6/4/2025 0:30,10,96,0,,,,,,,
6/4/2025 0:45,10,90,0,,,,,,,
6/4/2025 1:00,10,90,0,,,,,,,
6/4/2025 1:15,10,107,0,,,,,,,
6/4/2025 1:30,10,119,0,,,,,,,
6/4/2025 1:45,10,113,0,,,,,,,
6/4/2025 2:00,10,124,0,,,,,,,
6/4/2025 2:15,10,124,0,,,,,,,
6/4/2025 2:30,10,124,0,,,,,,,
6/4/2025 2:45,10,129,0,,,,,,,
6/4/2025 3:00,10,140,0,,,,,,,
6/4/2025 3:15,10,135,0,,,,,,,
6/4/2025 3:30,10,124,0,,,,,,,
6/4/2025 3:45,10,113,0,,,,,,,
6/4/2025 4:00,10,113,0,,,,,,,
6/4/2025 4:15,10,113,0,,,,,,,
6/4/2025 4:30,10,113,0,,,,,,,
6/4/2025 4:45,10,124,0,,,,,,,
6/4/2025 5:00,10,113,0,,,,,,,
6/4/2025 5:15,10,124,0,,,,,,,
6/4/2025 5:30,10,113,0,,,,,,,
6/4/2025 5:45,10,102,0,,,,,,,
6/4/2025 6:00,10,90,13,,,,,,,
6/4/2025 6:15,10,85,13,,,,,,,
6/4/2025 6:30,10,64,13,,,,,,,
6/4/2025 6:45,10,74,13,,,,,,,
6/4/2025 7:00,10,64,45,,,,,,,
6/4/2025 7:15,10,47,45,,,,,,,
6/4/2025 7:30,10,47,45,,,,,,,
6/4/2025 7:45,10,47,45,,,,,,,
6/4/2025 8:00,10,47,87,,,,,,,
6/4/2025 8:15,10,47,87,,,,,,,
6/4/2025 8:30,10,47,87,,,,,,,
6/4/2025 8:45,10,47,87,,,,,,,
6/4/2025 9:00,10,47,109,,,,,,,
6/4/2025 9:15,10,59,109,,,,,,,
6/4/2025 9:30,10,59,109,,,,,,,
6/4/2025 9:45,10,55,109,,,,,,,
6/4/2025 10:00,10,47,134,,,,,,,
6/4/2025 10:15,10,59,134,,,,,,,
6/4/2025 10:30,10,51,134,,,,,,,
6/4/2025 10:45,10,59,134,,,,,,,
6/4/2025 11:00,10,51,145,,,,,,,
6/4/2025 11:15,10,59,145,,,,,,,
6/4/2025 11:30,10,59,145,,,,,,,
6/4/2025 11:45,10,47,145,,,,,,,
6/4/2025 12:00,10,40,157,,,,,,,
6/4/2025 12:15,10,47,157,,,,,,,
6/4/2025 12:30,10,55,157,,,,,,,
6/4/2025 12:45,10,69,157,,,,,,,
6/4/2025 13:00,10,59,137,,,,,,,
6/4/2025 13:15,10,55,137,,,,,,,
6/4/2025 13:30,10,55,137,,,,,,,
6/4/2025 13:45,10,64,137,,,,,,,
6/4/2025 14:00,10,74,117,,,,,,,
6/4/2025 14:15,10,80,117,,,,,,,
6/4/2025 14:30,10,80,117,,,,,,,
6/4/2025 14:45,10,80,117,,,,,,,
6/4/2025 15:00,10,90,92,,,,,,,
6/4/2025 15:15,10,85,92,,,,,,,
6/4/2025 15:30,10,74,92,,,,,,,
6/4/2025 15:45,10,102,92,,,,,,,
6/4/2025 16:00,10,113,59,,,,,,,
6/4/2025 16:15,10,124,59,,,,,,,
6/4/2025 16:30,10,113,59,,,,,,,
6/4/2025 16:45,10,129,59,,,,,,,
6/4/2025 17:00,10,140,28,,,,,,,
6/4/2025 17:15,10,153,28,,,,,,,
6/4/2025 17:30,10,159,28,,,,,,,
6/4/2025 17:45,10,156,28,,,,,,,
6/4/2025 18:00,10,163,2,,,,,,,
6/4/2025 18:15,10,163,2,,,,,,,
6/4/2025 18:30,10,163,2,,,,,,,
6/4/2025 18:45,10,159,2,,,,,,,
6/4/2025 19:00,10,159,0,,,,,,,
6/4/2025 19:15,10,169,0,,,,,,,
6/4/2025 19:30,10,169,0,,,,,,,
6/4/2025 19:45,10,167,0,,,,,,,
6/4/2025 20:00,10,156,0,,,,,,,
6/4/2025 20:15,10,159,0,,,,,,,
6/4/2025 20:30,10,153,0,,,,,,,
6/4/2025 20:45,10,144,0,,,,,,,
6/4/2025 21:00,10,159,0,,,,,,,
6/4/2025 21:15,10,158,0,,,,,,,
6/4/2025 21:30,10,172,0,,,,,,,
6/4/2025 21:45,10,159,0,,,,,,,
6/4/2025 22:00,10,164,0,,,,,,,
6/4/2025 22:15,10,167,0,,,,,,,
6/4/2025 22:30,10,163,0,,,,,,,
6/4/2025 22:45,10,155,0,,,,,,,
6/4/2025 23:00,10,149,0,,,,,,,
6/4/2025 23:15,10,156,0,,,,,,,
6/4/2025 23:30,10,163,0,,,,,,,
6/4/2025 23:45,10,169,0,,,,,,,
6/5/2025 0:00,10,148,0,,,,,,,
6/5/2025 0:15,10,172,0,,,,,,,
6/5/2025 0:30,10,172,0,,,,,,,
6/5/2025 0:45,10,169,0,,,,,,,
6/5/2025 1:00,10,165,0,,,,,,,
6/5/2025 1:15,10,159,0,,,,,,,
6/5/2025 1:30,10,153,0,,,,,,,
6/5/2025 1:45,10,143,0,,,,,,,
6/5/2025 2:00,10,113,0,,,,,,,
6/5/2025 2:15,10,113,0,,,,,,,
6/5/2025 2:30,10,135,0,,,,,,,
6/5/2025 2:45,10,129,0,,,,,,,
6/5/2025 3:00,10,129,0,,,,,,,
6/5/2025 3:15,10,107,0,,,,,,,
6/5/2025 3:30,10,107,0,,,,,,,
6/5/2025 3:45,10,118,0,,,,,,,
6/5/2025 4:00,10,129,0,,,,,,,
6/5/2025 4:15,10,119,0,,,,,,,
6/5/2025 4:30,10,119,0,,,,,,,
6/5/2025 4:45,10,119,0,,,,,,,
6/5/2025 5:00,10,96,0,,,,,,,
6/5/2025 5:15,10,80,0,,,,,,,
6/5/2025 5:30,10,80,0,,,,,,,
6/5/2025 5:45,10,74,0,,,,,,,
6/5/2025 6:00,10,85,11,,,,,,,
6/5/2025 6:15,10,107,11,,,,,,,
6/5/2025 6:30,10,107,11,,,,,,,
6/5/2025 6:45,10,80,11,,,,,,,
6/5/2025 7:00,10,59,31,,,,,,,
6/5/2025 7:15,10,52,31,,,,,,,
6/5/2025 7:30,10,36,31,,,,,,,
6/5/2025 7:45,10,59,31,,,,,,,
6/5/2025 8:00,10,59,60,,,,,,,
